timestamp,price
2025-05-03,0.20127811134927265
2025-05-04,0.2022575062094278
2025-05-05,0.2032065104340188
2025-05-06,0.203042059640835
2025-05-07,0.2023631901021423
2025-05-08,0.20466394201749627
2025-05-09,0.20400528461956458
2025-05-10,0.20774772436381142
2025-05-11,0.20745989675242438
2025-05-12,0.20778813305612365
2025-05-13,0.21069737776878394
2025-05-14,0.21312060995331672
2025-05-15,0.21733705199631334
2025-05-16,0.2192859754546468
2025-05-17,0.21844120170972636
2025-05-18,0.21857521925042822
2025-05-19,0.21817762240430724
2025-05-20,0.21913210543900308
2025-05-21,0.21922083978696771
2025-05-22,0.21721812004077942
2025-05-23,0.2172467611267276
2025-05-24,0.21699319276466858
2025-05-25,0.21956546299130308
2025-05-26,0.2163968881122553
2025-05-27,0.21617310991705072
2025-05-28,0.21436312465496146
2025-05-29,0.2092643270548832
2025-05-30,0.20993613443742995
2025-05-31,0.2107837756353194
2025-06-01,0.213121937440874
